species,upper_id,lower_id,upper_group,lower_group,upper_label,lower_label,frequency_GHz,A_ul_s-1,A_tot_upper_s-1,branching_ratio,upper_ncrit_cm-3,Tk_K,partner,data_mode
CN,3,1,N=1,N=0,"N=1,J=0.5,F=0.5","N=0,J=0.5,F=1.5",113.14416,1.05e-05,1.1789999999999999e-05,0.89058524173028,316512.22526492196,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,3,2,N=1,N=0,"N=1,J=0.5,F=0.5","N=0,J=0.5,F=0.5",113.12337,1.29e-06,1.1789999999999999e-05,0.10941475826972011,316512.22526492196,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,4,1,N=1,N=0,"N=1,J=0.5,F=1.5","N=0,J=0.5,F=1.5",113.19128,6.68e-06,1.182e-05,0.5651438240270727,375529.9136446596,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,4,2,N=1,N=0,"N=1,J=0.5,F=1.5","N=0,J=0.5,F=0.5",113.17049,5.14e-06,1.182e-05,0.43485617597292725,375529.9136446596,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,5,1,N=1,N=0,"N=1,J=1.5,F=2.5","N=0,J=0.5,F=1.5",113.49097,1.19e-05,1.19e-05,1.0,557045.4724476427,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,6,1,N=1,N=0,"N=1,J=1.5,F=1.5","N=0,J=0.5,F=1.5",113.50891,5.19e-06,1.193e-05,0.435037720033529,400777.5232759232,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,6,2,N=1,N=0,"N=1,J=1.5,F=1.5","N=0,J=0.5,F=0.5",113.48812,6.74e-06,1.193e-05,0.5649622799664711,400777.5232759232,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,7,1,N=1,N=0,"N=1,J=1.5,F=0.5","N=0,J=0.5,F=1.5",113.52043,1.3e-06,1.19e-05,0.10924369747899161,399867.24379968195,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,7,2,N=1,N=0,"N=1,J=1.5,F=0.5","N=0,J=0.5,F=0.5",113.49964,1.06e-05,1.19e-05,0.8907563025210085,399867.24379968195,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,8,3,N=2,N=1,"N=2,J=1.5,F=0.5","N=1,J=0.5,F=0.5",226.66369,8.46e-05,0.00011383,0.7432135640867961,2278125.9507662193,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,8,4,N=2,N=1,"N=2,J=1.5,F=0.5","N=1,J=0.5,F=1.5",226.61657,1.07e-05,0.00011383,0.09399982429939382,2278125.9507662193,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,8,6,N=2,N=1,"N=2,J=1.5,F=0.5","N=1,J=1.5,F=1.5",226.29894,8.23e-06,0.00011383,0.07230079943775806,2278125.9507662193,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,8,7,N=2,N=1,"N=2,J=1.5,F=0.5","N=1,J=1.5,F=0.5",226.28742,1.03e-05,0.00011383,0.090485812176052,2278125.9507662193,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,3,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=0.5,F=0.5",226.67931,5.27e-05,0.00011392,0.4626053370786517,2307799.4066342292,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,4,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=0.5,F=1.5",226.63219,4.26e-05,0.00011392,0.37394662921348315,2307799.4066342292,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,5,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=1.5,F=2.5",226.3325,4.55e-06,0.00011392,0.039940308988764044,2307799.4066342292,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,6,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=1.5,F=1.5",226.31454,9.9e-06,0.00011392,0.08690308988764045,2307799.4066342292,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,7,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=1.5,F=0.5",226.30304,4.17e-06,0.00011392,0.036604634831460675,2307799.4066342292,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,10,4,N=2,N=1,"N=2,J=1.5,F=2.5","N=1,J=0.5,F=1.5",226.65956,9.47e-05,0.00011396,0.830993330993331,3115627.2367678075,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,10,5,N=2,N=1,"N=2,J=1.5,F=2.5","N=1,J=1.5,F=2.5",226.35987,1.61e-05,0.00011396,0.14127764127764125,3115627.2367678075,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,10,6,N=2,N=1,"N=2,J=1.5,F=2.5","N=1,J=1.5,F=1.5",226.34193,3.16e-06,0.00011396,0.027729027729027727,3115627.2367678075,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,11,5,N=2,N=1,"N=2,J=2.5,F=3.5","N=1,J=1.5,F=2.5",226.87478,0.000114,0.000114,1.0,3862543.3354097097,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,12,4,N=2,N=1,"N=2,J=2.5,F=2.5","N=1,J=0.5,F=1.5",227.19182,1.45e-09,0.00011430144999999999,1.268575333033833e-05,3000393.652198952,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,12,5,N=2,N=1,"N=2,J=2.5,F=2.5","N=1,J=1.5,F=2.5",226.89213,1.81e-05,0.00011430144999999999,0.1583531967442233,3000393.652198952,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,12,6,N=2,N=1,"N=2,J=2.5,F=2.5","N=1,J=1.5,F=1.5",226.87419,9.62e-05,0.00011430144999999999,0.8416341175024464,3000393.652198952,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,13,5,N=2,N=1,"N=2,J=2.5,F=1.5","N=1,J=1.5,F=2.5",226.90536,1.13e-06,0.00011433,0.009883670077844835,3273134.752944787,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,13,6,N=2,N=1,"N=2,J=2.5,F=1.5","N=1,J=1.5,F=1.5",226.88742,2.73e-05,0.00011433,0.23878247179218054,3273134.752944787,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,13,7,N=2,N=1,"N=2,J=2.5,F=1.5","N=1,J=1.5,F=0.5",226.8759,8.59e-05,0.00011433,0.7513338581299747,3273134.752944787,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,8,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=1.5,F=0.5",340.03541,0.000289,0.00041252,0.7005720934742558,12007043.468126833,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,9,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=1.5,F=1.5",340.01963,9.27e-05,0.00041252,0.22471637738776304,12007043.468126833,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,10,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=1.5,F=2.5",339.99226,3.89e-06,0.00041252,0.009429845825656938,12007043.468126833,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,12,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=2.5,F=2.5",339.46,4.33e-06,0.00041252,0.010496460777659266,12007043.468126833,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,13,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=2.5,F=1.5",339.44678,2.26e-05,0.00041252,0.05478522253466499,12007043.468126833,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,9,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=1.5,F=1.5",340.03541,0.000323,0.00041213999999999997,0.7837142718493716,11428715.009039296,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,10,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=1.5,F=2.5",340.00813,6.2e-05,0.00041213999999999997,0.1504343184354831,11428715.009039296,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,11,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=2.5,F=3.5",339.49321,2.99e-06,0.00041213999999999997,0.007254816324549911,11428715.009039296,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,12,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=2.5,F=2.5",339.4759,2.12e-05,0.00041213999999999997,0.05143883146503616,11428715.009039296,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,13,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=2.5,F=1.5",339.46264,2.95e-06,0.00041213999999999997,0.007157761925559277,11428715.009039296,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,16,10,N=3,N=2,"N=3,J=2.5,F=3.5","N=2,J=1.5,F=2.5",340.03155,0.000384,0.00041173,0.9326500376460302,13071903.125043025,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,16,11,N=3,N=2,"N=3,J=2.5,F=3.5","N=2,J=2.5,F=3.5",339.51664,2.54e-05,0.00041173,0.06169091394846137,13071903.125043025,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,16,12,N=3,N=2,"N=3,J=2.5,F=3.5","N=2,J=2.5,F=2.5",339.49929,2.33e-06,0.00041173,0.005659048405508464,13071903.125043025,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,17,11,N=3,N=2,"N=3,J=3.5,F=4.5","N=2,J=2.5,F=3.5",340.24777,0.000413,0.000413,1.0,13935825.260427786,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,18,11,N=3,N=2,"N=3,J=3.5,F=3.5","N=2,J=2.5,F=3.5",340.26495,3.35e-05,0.0004135,0.08101571946795647,12678302.779347178,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,18,12,N=3,N=2,"N=3,J=3.5,F=3.5","N=2,J=2.5,F=2.5",340.24777,0.00038,0.0004135,0.9189842805320435,12678302.779347178,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,19,11,N=3,N=2,"N=3,J=3.5,F=2.5","N=2,J=2.5,F=3.5",340.27912,9.27e-07,0.000412727,0.002246036726455987,13316767.493235184,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,19,12,N=3,N=2,"N=3,J=3.5,F=2.5","N=2,J=2.5,F=2.5",340.26177,4.48e-05,0.000412727,0.10854632723325587,13316767.493235184,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,19,13,N=3,N=2,"N=3,J=3.5,F=2.5","N=2,J=2.5,F=1.5",340.24854,0.000367,0.000412727,0.8892076360402881,13316767.493235184,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,14,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=2.5,F=1.5",453.39147,0.000869,0.0010138599999999999,0.8571203124691773,23754828.407375127,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,15,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=2.5,F=2.5",453.3756,0.000107,0.0010138599999999999,0.105537253664214,23754828.407375127,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,16,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=2.5,F=3.5",453.35218,2.24e-06,0.0010138599999999999,0.002209378020634013,23754828.407375127,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,18,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=3.5,F=3.5",452.60386,2.92e-06,0.0010138599999999999,0.0028800820626121953,23754828.407375127,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,19,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=3.5,F=2.5",452.58969,3.27e-05,0.0010138599999999999,0.0322529737833626,23754828.407375127,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,15,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=2.5,F=2.5",453.39161,0.000897,0.00101308,0.8854187231018281,23276892.18555684,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,16,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=2.5,F=3.5",453.36819,8.02e-05,0.00101308,0.07916452797409879,23276892.18555684,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,17,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=3.5,F=4.5",452.63697,2.23e-06,0.00101308,0.0022012081967860385,23276892.18555684,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,18,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=3.5,F=3.5",452.61987,3.14e-05,0.00101308,0.030994590752951395,23276892.18555684,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,19,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=3.5,F=2.5",452.6057,2.25e-06,0.00101308,0.0022209499743356892,23276892.18555684,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,22,16,N=4,N=3,"N=4,J=3.5,F=4.5","N=3,J=2.5,F=3.5",453.38992,0.000977,0.00101336,0.964119365279861,24163651.41527877,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,22,17,N=4,N=3,"N=4,J=3.5,F=4.5","N=3,J=3.5,F=4.5",452.6587,3.45e-05,0.00101336,0.03404515670640246,24163651.41527877,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,22,18,N=4,N=3,"N=4,J=3.5,F=4.5","N=3,J=3.5,F=3.5",452.64161,1.86e-06,0.00101336,0.0018354780137364805,24163651.41527877,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,23,17,N=4,N=3,"N=4,J=4.5,F=5.5","N=3,J=3.5,F=4.5",453.60668,0.00102,0.00102,1.0,24646949.84739138,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,24,17,N=4,N=3,"N=4,J=4.5,F=4.5","N=3,J=3.5,F=4.5",453.62363,4.99e-05,0.0010149,0.04916740565572963,23853115.580266383,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,24,18,N=4,N=3,"N=4,J=4.5,F=4.5","N=3,J=3.5,F=3.5",453.60654,0.000965,0.0010149,0.9508325943442704,23853115.580266383,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,25,17,N=4,N=3,"N=4,J=4.5,F=3.5","N=3,J=3.5,F=4.5",453.6384,7.77e-07,0.0010151770000000001,0.0007653837705148954,24258148.472230755,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,25,18,N=4,N=3,"N=4,J=4.5,F=3.5","N=3,J=3.5,F=3.5",453.62131,6.24e-05,0.0010151770000000001,0.06146711361664024,24258148.472230755,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,25,19,N=4,N=3,"N=4,J=4.5,F=3.5","N=3,J=3.5,F=2.5",453.60713,0.000952,0.0010151770000000001,0.9377675026128448,24258148.472230755,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,20,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=3.5,F=2.5",566.73075,0.00186,0.00202894,0.9167348467672776,37707823.707406834,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,21,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=3.5,F=3.5",566.71474,0.000123,0.00202894,0.06062278825396513,37707823.707406834,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,22,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=3.5,F=4.5",566.693,1.54e-06,0.00202894,0.0007590170236675309,37707823.707406834,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,24,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=4.5,F=4.5",565.72807,2.2e-06,0.00202894,0.0010843100338107585,37707823.707406834,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,25,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=4.5,F=3.5",565.71331,4.22e-05,0.00202894,0.020799037921279094,37707823.707406834,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,27,21,N=5,N=4,"N=5,J=4.5,F=4.5","N=4,J=3.5,F=3.5",566.73084,0.00188,0.00202279,0.9294093801136054,37188879.69279017,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,27,22,N=5,N=4,"N=5,J=4.5,F=4.5","N=4,J=3.5,F=4.5",566.70911,9.81e-05,0.00202279,0.048497372441034414,37188879.69279017,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,27,23,N=5,N=4,"N=5,J=4.5,F=4.5","N=4,J=4.5,F=5.5",565.76113,1.78e-06,0.00202279,0.0008799727109586264,37188879.69279017,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,27,24,N=5,N=4,"N=5,J=4.5,F=4.5","N=4,J=4.5,F=4.5",565.74418,4.11e-05,0.00202279,0.020318471022696377,37188879.69279017,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,27,25,N=5,N=4,"N=5,J=4.5,F=4.5","N=4,J=4.5,F=3.5",565.72941,1.81e-06,0.00202279,0.0008948037117051202,37188879.69279017,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,28,22,N=5,N=4,"N=5,J=4.5,F=5.5","N=4,J=3.5,F=4.5",566.7299,0.00198,0.00202504,0.9777584640303401,37870359.08256666,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,28,23,N=5,N=4,"N=5,J=4.5,F=5.5","N=4,J=4.5,F=5.5",565.78192,4.35e-05,0.00202504,0.021481057164302927,37870359.08256666,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,28,24,N=5,N=4,"N=5,J=4.5,F=5.5","N=4,J=4.5,F=4.5",565.76498,1.54e-06,0.00202504,0.0007604788053569312,37870359.08256666,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,29,23,N=5,N=4,"N=5,J=5.5,F=6.5","N=4,J=4.5,F=5.5",566.94689,0.00203,0.00203,1.0,38147010.42554151,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,30,23,N=5,N=4,"N=5,J=5.5,F=5.5","N=4,J=4.5,F=5.5",566.96375,6.68e-05,0.0020268,0.03295835800276298,37633245.61774044,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,30,24,N=5,N=4,"N=5,J=5.5,F=5.5","N=4,J=4.5,F=4.5",566.9468,0.00196,0.0020268,0.967041641997237,37633245.61774044,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,31,23,N=5,N=4,"N=5,J=5.5,F=4.5","N=4,J=4.5,F=5.5",566.97893,6.66e-07,0.002030866,0.0003279389186681937,38034418.40707514,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,31,24,N=5,N=4,"N=5,J=5.5,F=4.5","N=4,J=4.5,F=4.5",566.96198,8.02e-05,0.002030866,0.03949054245824195,38034418.40707514,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,31,25,N=5,N=4,"N=5,J=5.5,F=4.5","N=4,J=4.5,F=3.5",566.94721,0.00195,0.002030866,0.9601815186230898,38034418.40707514,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,32,26,N=6,N=5,"N=6,J=5.5,F=4.5","N=5,J=4.5,F=3.5",680.04738,0.00336,0.00355332,0.9455945425686401,56911687.95327983,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,32,27,N=6,N=5,"N=6,J=5.5,F=4.5","N=5,J=4.5,F=4.5",680.03127,0.000139,0.00355332,0.03911834565983362,56911687.95327983,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,32,28,N=6,N=5,"N=6,J=5.5,F=4.5","N=5,J=4.5,F=5.5",680.01048,1.16e-06,0.00355332,0.0003264552587439352,56911687.95327983,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,32,30,N=6,N=5,"N=6,J=5.5,F=4.5","N=5,J=5.5,F=5.5",678.82865,1.76e-06,0.00355332,0.0004953114270597639,56911687.95327983,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,32,31,N=6,N=5,"N=6,J=5.5,F=4.5","N=5,J=5.5,F=4.5",678.81347,5.14e-05,0.00355332,0.014465345085722649,56911687.95327983,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,33,27,N=6,N=5,"N=6,J=5.5,F=5.5","N=5,J=4.5,F=4.5",680.04744,0.00338,0.00354949,0.952249478094036,56415136.384750955,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,33,28,N=6,N=5,"N=6,J=5.5,F=5.5","N=5,J=4.5,F=5.5",680.02664,0.000116,0.00354949,0.0326807513192036,56415136.384750955,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,33,29,N=6,N=5,"N=6,J=5.5,F=5.5","N=5,J=5.5,F=6.5",678.86167,1.48e-06,0.00354949,0.00041696130993466667,56415136.384750955,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,33,30,N=6,N=5,"N=6,J=5.5,F=5.5","N=5,J=5.5,F=5.5",678.84482,5.05e-05,0.00354949,0.014227396048446396,56415136.384750955,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,33,31,N=6,N=5,"N=6,J=5.5,F=5.5","N=5,J=5.5,F=4.5",678.82964,1.51e-06,0.00354949,0.0004254132283792883,56415136.384750955,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,34,28,N=6,N=5,"N=6,J=5.5,F=6.5","N=5,J=4.5,F=5.5",680.04685,0.0035,0.00355382,0.9848557327045264,57188087.26827792,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,34,29,N=6,N=5,"N=6,J=5.5,F=6.5","N=5,J=5.5,F=6.5",678.88188,5.25e-05,0.00355382,0.014772835990567897,57188087.26827792,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,34,30,N=6,N=5,"N=6,J=5.5,F=6.5","N=5,J=5.5,F=5.5",678.86502,1.32e-06,0.00355382,0.0003714313049057071,57188087.26827792,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,35,29,N=6,N=5,"N=6,J=6.5,F=7.5","N=5,J=5.5,F=6.5",680.26397,0.00356,0.00356,1.0,57489639.56969945,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,36,29,N=6,N=5,"N=6,J=6.5,F=6.5","N=5,J=5.5,F=6.5",680.28076,8.39e-05,0.0035539,0.023607867413264302,56795985.55129988,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,36,30,N=6,N=5,"N=6,J=6.5,F=6.5","N=5,J=5.5,F=5.5",680.2639,0.00347,0.0035539,0.9763921325867357,56795985.55129988,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,37,29,N=6,N=5,"N=6,J=6.5,F=5.5","N=5,J=5.5,F=6.5",680.29624,5.81e-07,0.003558481,0.00016327191293138843,57272657.54580929,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,37,30,N=6,N=5,"N=6,J=6.5,F=5.5","N=5,J=5.5,F=5.5",680.27938,9.79e-05,0.003558481,0.027511738857113468,57272657.54580929,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,37,31,N=6,N=5,"N=6,J=6.5,F=5.5","N=5,J=5.5,F=4.5",680.2642,0.00346,0.003558481,0.9723249892299551,57272657.54580929,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,38,32,N=7,N=6,"N=7,J=6.5,F=5.5","N=6,J=5.5,F=4.5",793.33649,0.00548,0.005698902,0.9615887411294316,69128388.14530617,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,38,33,N=7,N=6,"N=7,J=6.5,F=5.5","N=6,J=5.5,F=5.5",793.32032,0.000156,0.005698902,0.027373694090545863,69128388.14530617,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,38,34,N=7,N=6,"N=7,J=6.5,F=5.5","N=6,J=5.5,F=6.5",793.30012,9.32e-07,0.005698902,0.0001635402749512099,69128388.14530617,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,38,36,N=7,N=6,"N=7,J=6.5,F=5.5","N=6,J=6.5,F=6.5",791.90124,1.47e-06,0.005698902,0.00025794442508398984,69128388.14530617,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,38,37,N=7,N=6,"N=7,J=6.5,F=5.5","N=6,J=6.5,F=5.5",791.88576,6.05e-05,0.005698902,0.010616080079987338,69128388.14530617,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,39,33,N=7,N=6,"N=7,J=6.5,F=6.5","N=6,J=5.5,F=5.5",793.33654,0.00551,0.00570627,0.9656045017147804,68899018.445768,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,39,34,N=7,N=6,"N=7,J=6.5,F=6.5","N=6,J=5.5,F=6.5",793.31633,0.000134,0.00570627,0.023482940695059996,68899018.445768,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,39,35,N=7,N=6,"N=7,J=6.5,F=6.5","N=6,J=6.5,F=7.5",791.93424,1.27e-06,0.00570627,0.00022256219912482233,68899018.445768,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,39,36,N=7,N=6,"N=7,J=6.5,F=6.5","N=6,J=6.5,F=6.5",791.91745,5.97e-05,0.00570627,0.010462175817127476,68899018.445768,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,39,37,N=7,N=6,"N=7,J=6.5,F=6.5","N=6,J=6.5,F=5.5",791.90197,1.3e-06,0.00570627,0.00022781957390729846,68899018.445768,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,40,34,N=7,N=6,"N=7,J=6.5,F=7.5","N=6,J=5.5,F=6.5",793.33613,0.00564,0.00570265,0.9890138795121566,69356221.90491885,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,40,35,N=7,N=6,"N=7,J=6.5,F=7.5","N=6,J=6.5,F=7.5",791.95404,6.15e-05,0.00570265,0.01078445985638256,69356221.90491885,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,40,36,N=7,N=6,"N=7,J=6.5,F=7.5","N=6,J=6.5,F=6.5",791.93725,1.15e-06,0.00570265,0.00020166063146081207,69356221.90491885,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,41,35,N=7,N=6,"N=7,J=7.5,F=8.5","N=6,J=6.5,F=7.5",793.55333,0.00571,0.00571,1.0,69570935.63255277,5.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
