species,datafile,partner,Tk_K,upper_id,upper_group,upper_label,upper_qn_json,E_u_K,g_u,A_tot_s-1,gamma_tot_cm3_s-1,ncrit_cm-3,n_rad_branches,n_coll_branches,data_mode,is_hfs_resolved,is_collision_hfs_resolved,is_collision_approximate,warnings
CN,cn-hfs.dat,p-H2,20.0,66,N=11,"N=11,J=11.5,F=11.5","{""F"": 11.5, ""J"": 11.5, ""N"": 11}",359.0502227198548,24.0,0.022671,1.1229014007705748e-10,201896622.30755395,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,20.0,67,N=11,"N=11,J=11.5,F=10.5","{""F"": 10.5, ""J"": 11.5, ""N"": 11}",359.051085985981,22.0,0.022687353,1.1183052594945964e-10,202872630.77214944,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,20.0,68,N=12,"N=12,J=11.5,F=10.5","{""F"": 10.5, ""J"": 11.5, ""N"": 12}",424.16091926698823,22.0,0.029449262,3.2466192640350634e-10,90707470.1558906,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,20.0,69,N=12,"N=12,J=11.5,F=11.5","{""F"": 11.5, ""J"": 11.5, ""N"": 12}",424.1616386554267,24.0,0.029529497000000002,3.2580944076351244e-10,90634258.26703984,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,20.0,70,N=12,"N=12,J=11.5,F=12.5","{""F"": 12.5, ""J"": 11.5, ""N"": 12}",424.1626457992406,26.0,0.029506707,3.258472554860622e-10,90553799.37444992,3,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,20.0,71,N=12,"N=12,J=12.5,F=13.5","{""F"": 13.5, ""J"": 12.5, ""N"": 12}",424.29141632973204,28.0,0.0295,3.2618006738575963e-10,90440842.19012552,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,20.0,72,N=12,"N=12,J=12.5,F=12.5","{""F"": 12.5, ""J"": 12.5, ""N"": 12}",424.2922795958583,26.0,0.029489,3.264763259178947e-10,90325079.2139096,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,20.0,73,N=12,"N=12,J=12.5,F=11.5","{""F"": 11.5, ""J"": 12.5, ""N"": 12}",424.2929989842968,24.0,0.029504327,3.2436046272199956e-10,90961539.3701277,3,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,3,N=1,"N=1,J=0.5,F=0.5","{""F"": 0.5, ""J"": 0.5, ""N"": 1}",5.430087811485699,2.0,1.1789999999999999e-05,8.409229481331116e-11,140203.09501809118,2,70,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,4,N=1,"N=1,J=0.5,F=1.5","{""F"": 1.5, ""J"": 0.5, ""N"": 1}",5.4323898544889,4.0,1.182e-05,8.019128639505455e-11,147397.56064979333,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,5,N=1,"N=1,J=1.5,F=2.5","{""F"": 2.5, ""J"": 1.5, ""N"": 1}",5.4467776232589,6.0,1.19e-05,6.762362919503659e-11,175973.99225171178,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,6,N=1,"N=1,J=1.5,F=1.5","{""F"": 1.5, ""J"": 1.5, ""N"": 1}",5.4474970116974,4.0,1.193e-05,7.86559860013091e-11,151673.13521187622,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,7,N=1,"N=1,J=1.5,F=0.5","{""F"": 0.5, ""J"": 1.5, ""N"": 1}",5.4480725224482,2.0,1.19e-05,7.896372258205533e-11,150702.11498240966,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,8,N=2,"N=2,J=1.5,F=0.5","{""F"": 0.5, ""J"": 1.5, ""N"": 2}",16.3082481454196,2.0,0.00011383,8.597960893273773e-11,1323918.5594464587,4,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,9,N=2,"N=2,J=1.5,F=1.5","{""F"": 1.5, ""J"": 1.5, ""N"": 2}",16.3089675338581,4.0,0.00011392,8.50376841955999e-11,1339641.372852608,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,10,N=2,"N=2,J=1.5,F=2.5","{""F"": 2.5, ""J"": 1.5, ""N"": 2}",16.3102624330474,6.0,0.00011396,7.216274761229799e-11,1579208.161699471,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,11,N=2,"N=2,J=2.5,F=3.5","{""F"": 3.5, ""J"": 2.5, ""N"": 2}",16.335009395331802,8.0,0.000114,6.413222280583562e-11,1777577.5579328078,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,12,N=2,"N=2,J=2.5,F=2.5","{""F"": 2.5, ""J"": 2.5, ""N"": 2}",16.335872661457998,6.0,0.00011430144999999999,7.370202689406937e-11,1550858.976569036,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,13,N=2,"N=2,J=2.5,F=1.5","{""F"": 1.5, ""J"": 2.5, ""N"": 2}",16.3364481722088,4.0,0.00011433,7.024067484709246e-11,1627689.3729863213,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,14,N=3,"N=3,J=2.5,F=1.5","{""F"": 1.5, ""J"": 2.5, ""N"": 3}",32.6272871174167,4.0,0.00041252,7.298567706204428e-11,5652067.865991317,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,15,N=3,"N=3,J=2.5,F=2.5","{""F"": 2.5, ""J"": 2.5, ""N"": 3}",32.6281503835429,6.0,0.00041213999999999997,7.644177404635138e-11,5391554.619730489,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,16,N=3,"N=3,J=2.5,F=3.5","{""F"": 3.5, ""J"": 2.5, ""N"": 3}",32.6291575273568,8.0,0.00041173,6.681282092123211e-11,6162439.997637616,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,17,N=3,"N=3,J=3.5,F=4.5","{""F"": 4.5, ""J"": 3.5, ""N"": 3}",32.6642636831556,10.0,0.000413,6.279443645546056e-11,6577015.788539429,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,18,N=3,"N=3,J=3.5,F=3.5","{""F"": 3.5, ""J"": 3.5, ""N"": 3}",32.6651269492818,8.0,0.0004135,6.933507948767238e-11,5963792.110074949,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,19,N=3,"N=3,J=3.5,F=2.5","{""F"": 2.5, ""J"": 3.5, ""N"": 3}",32.6658463377203,6.0,0.000412727,6.579333382427036e-11,6273082.332358571,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,20,N=4,"N=4,J=3.5,F=2.5","{""F"": 2.5, ""J"": 3.5, ""N"": 4}",54.386629216726206,6.0,0.0010138599999999999,6.773663278908894e-11,14967676.399812318,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,21,N=4,"N=4,J=3.5,F=3.5","{""F"": 3.5, ""J"": 3.5, ""N"": 4}",54.3874924828524,8.0,0.00101308,7.08048790214936e-11,14308053.540949747,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,22,N=4,"N=4,J=3.5,F=4.5","{""F"": 4.5, ""J"": 3.5, ""N"": 4}",54.3884996266663,10.0,0.00101336,6.502647395646397e-11,15583806.69200143,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,23,N=4,"N=4,J=4.5,F=5.5","{""F"": 5.5, ""J"": 4.5, ""N"": 4}",54.4339649759795,12.0,0.00102,6.302384756790801e-11,16184349.882811474,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,24,N=4,"N=4,J=4.5,F=4.5","{""F"": 4.5, ""J"": 4.5, ""N"": 4}",54.4348282421057,10.0,0.0010149,6.710341273209535e-11,15124417.055387357,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,25,N=4,"N=4,J=4.5,F=3.5","{""F"": 3.5, ""J"": 4.5, ""N"": 4}",54.4355476305442,8.0,0.0010151770000000001,6.452466793075844e-11,15733161.170072023,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,26,N=5,"N=5,J=4.5,F=3.5","{""F"": 3.5, ""J"": 4.5, ""N"": 5}",81.5854111772219,8.0,0.00202894,6.766548071237236e-11,29984860.502572566,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,27,N=5,"N=5,J=4.5,F=4.5","{""F"": 4.5, ""J"": 4.5, ""N"": 5}",81.5862744433481,10.0,0.00202279,6.989403422979105e-11,28940810.50393601,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,28,N=5,"N=5,J=4.5,F=5.5","{""F"": 5.5, ""J"": 4.5, ""N"": 5}",81.58728158716201,12.0,0.00202504,6.637920667731278e-11,30507143.74825637,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,29,N=5,"N=5,J=5.5,F=6.5","{""F"": 6.5, ""J"": 5.5, ""N"": 5}",81.6431061299896,14.0,0.00203,6.54116083075203e-11,31034246.864200912,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,30,N=5,"N=5,J=5.5,F=5.5","{""F"": 5.5, ""J"": 5.5, ""N"": 5}",81.64396939611579,12.0,0.0020268,6.792632766097597e-11,29838209.568988774,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,31,N=5,"N=5,J=5.5,F=4.5","{""F"": 4.5, ""J"": 5.5, ""N"": 5}",81.6446887845543,10.0,0.002030866,6.616790362981401e-11,30692615.128960047,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,32,N=6,"N=6,J=5.5,F=4.5","{""F"": 4.5, ""J"": 5.5, ""N"": 6}",114.2226258550899,10.0,0.00355332,7.283770125512858e-11,48784076.63572176,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,33,N=6,"N=6,J=5.5,F=5.5","{""F"": 5.5, ""J"": 5.5, ""N"": 6}",114.2233452435284,12.0,0.00354949,7.44751618496536e-11,47660050.83903701,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,34,N=6,"N=6,J=5.5,F=6.5","{""F"": 6.5, ""J"": 5.5, ""N"": 6}",114.2243523873423,14.0,0.00355382,7.207683025950375e-11,49305997.325422175,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,35,N=6,"N=6,J=6.5,F=7.5","{""F"": 7.5, ""J"": 6.5, ""N"": 6}",114.29068000137201,16.0,0.00356,7.149005986873298e-11,49797132.72777672,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,36,N=6,"N=6,J=6.5,F=6.5","{""F"": 6.5, ""J"": 6.5, ""N"": 6}",114.2915432674982,14.0,0.0035539,7.329240762729655e-11,48489333.548327975,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,37,N=6,"N=6,J=6.5,F=5.5","{""F"": 5.5, ""J"": 6.5, ""N"": 6}",114.2922626559367,12.0,0.003558481,7.191556893081821e-11,49481371.73778337,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,38,N=7,"N=7,J=6.5,F=5.5","{""F"": 5.5, ""J"": 6.5, ""N"": 7}",152.2966905957655,12.0,0.005698902,8.260140811672404e-11,68992794.79530036,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,39,N=7,"N=7,J=6.5,F=6.5","{""F"": 6.5, ""J"": 6.5, ""N"": 7}",152.29755386189169,14.0,0.00570627,8.385147333133874e-11,68052113.73510037,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,40,N=7,"N=7,J=6.5,F=7.5","{""F"": 7.5, ""J"": 6.5, ""N"": 7}",152.2984171280179,16.0,0.00570265,8.215071268819091e-11,69416926.68747535,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,41,N=7,"N=7,J=7.5,F=8.5","{""F"": 8.5, ""J"": 7.5, ""N"": 7}",152.3752478132497,18.0,0.00571,8.180481665069157e-11,69800290.90929732,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,42,N=7,"N=7,J=7.5,F=7.5","{""F"": 7.5, ""J"": 7.5, ""N"": 7}",152.37596720168818,16.0,0.005711000000000001,8.304186086942746e-11,68772543.63290109,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,43,N=7,"N=7,J=7.5,F=6.5","{""F"": 6.5, ""J"": 7.5, ""N"": 7}",152.37683046781441,14.0,0.0057065150000000005,8.205469641445103e-11,69545257.60691255,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,44,N=8,"N=8,J=7.5,F=6.5","{""F"": 6.5, ""J"": 7.5, ""N"": 8}",195.8063105000594,14.0,0.008584535,9.070653720852338e-11,94640753.18259798,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,45,N=8,"N=8,J=7.5,F=7.5","{""F"": 7.5, ""J"": 7.5, ""N"": 8}",195.80717376618563,16.0,0.00858305,9.169853494197394e-11,93600732.06656225,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,46,N=8,"N=8,J=7.5,F=8.5","{""F"": 8.5, ""J"": 7.5, ""N"": 8}",195.8080370323118,18.0,0.008581420000000001,9.038796562948626e-11,94939851.12107202,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,47,N=8,"N=8,J=8.5,F=9.5","{""F"": 9.5, ""J"": 8.5, ""N"": 8}",195.895226911058,20.0,0.00859,9.007852039403299e-11,95361246.63709532,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,48,N=8,"N=8,J=8.5,F=8.5","{""F"": 8.5, ""J"": 8.5, ""N"": 8}",195.8960901771842,18.0,0.008589,9.115905736841042e-11,94219929.95483044,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,49,N=8,"N=8,J=8.5,F=7.5","{""F"": 7.5, ""J"": 8.5, ""N"": 8}",195.8968095656227,16.0,0.008583462,9.030852002548226e-11,95045982.3456083,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,50,N=9,"N=9,J=8.5,F=7.5","{""F"": 7.5, ""J"": 8.5, ""N"": 9}",244.7497590357192,16.0,0.012271263000000001,9.872330248516312e-11,124299559.38562953,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,51,N=9,"N=9,J=8.5,F=8.5","{""F"": 8.5, ""J"": 8.5, ""N"": 9}",244.75047842415768,18.0,0.012248895000000001,9.94834808973608e-11,123124913.69936527,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,52,N=9,"N=9,J=8.5,F=9.5","{""F"": 9.5, ""J"": 8.5, ""N"": 9}",244.7513416902839,20.0,0.012280221000000001,9.845980575687967e-11,124723189.38270855,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,53,N=9,"N=9,J=9.5,F=10.5","{""F"": 10.5, ""J"": 9.5, ""N"": 9}",244.8490346402322,22.0,0.0123,9.828761181432073e-11,125142932.79641841,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,54,N=9,"N=9,J=9.5,F=9.5","{""F"": 9.5, ""J"": 9.5, ""N"": 9}",244.8497540286707,20.0,0.012336000000000001,9.90776299392825e-11,124508428.46725181,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,55,N=9,"N=9,J=9.5,F=8.5","{""F"": 8.5, ""J"": 9.5, ""N"": 9}",244.8506172947969,18.0,0.012351419,9.842438656807521e-11,125491450.14439225,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,56,N=10,"N=10,J=9.5,F=8.5","{""F"": 8.5, ""J"": 9.5, ""N"": 10}",299.1247341597417,18.0,0.01689696,1.0807772038647779e-10,156340825.2836731,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,57,N=10,"N=10,J=9.5,F=9.5","{""F"": 9.5, ""J"": 9.5, ""N"": 10}",299.1254535481802,20.0,0.016975696999999998,1.0883199704288536e-10,155980754.38522652,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,58,N=10,"N=10,J=9.5,F=10.5","{""F"": 10.5, ""J"": 9.5, ""N"": 10}",299.1264606919941,22.0,0.016989037,1.0792290639042992e-10,157418267.98603067,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,59,N=10,"N=10,J=10.5,F=11.5","{""F"": 11.5, ""J"": 10.5, ""N"": 10}",299.23451283545677,24.0,0.017,1.0771064454758889e-10,157830268.9711325,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,60,N=10,"N=10,J=10.5,F=10.5","{""F"": 10.5, ""J"": 10.5, ""N"": 10}",299.2352322238953,22.0,0.016954,1.0853100882675553e-10,156213419.40221998,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,61,N=10,"N=10,J=10.5,F=9.5","{""F"": 9.5, ""J"": 10.5, ""N"": 10}",299.2360954900215,20.0,0.016969382999999998,1.0786264978438738e-10,157323995.2283857,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,62,N=11,"N=11,J=10.5,F=9.5","{""F"": 9.5, ""J"": 10.5, ""N"": 11}",358.9292215844991,20.0,0.022622695,1.1238963618026165e-10,201288088.1980566,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,63,N=11,"N=11,J=10.5,F=10.5","{""F"": 10.5, ""J"": 10.5, ""N"": 11}",358.9300848506253,22.0,0.022602433,1.1299835276214596e-10,200024446.79504865,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,64,N=11,"N=11,J=10.5,F=11.5","{""F"": 11.5, ""J"": 10.5, ""N"": 11}",358.9309481167515,24.0,0.022597766,1.1225937855267412e-10,201299582.19389856,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,65,N=11,"N=11,J=11.5,F=12.5","{""F"": 12.5, ""J"": 11.5, ""N"": 11}",359.0495033314163,26.0,0.0227,1.1211598646008845e-10,202468895.9774782,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,66,N=11,"N=11,J=11.5,F=11.5","{""F"": 11.5, ""J"": 11.5, ""N"": 11}",359.0502227198548,24.0,0.022671,1.1272690886337784e-10,201114358.83934933,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,67,N=11,"N=11,J=11.5,F=10.5","{""F"": 10.5, ""J"": 11.5, ""N"": 11}",359.051085985981,22.0,0.022687353,1.1222769605700169e-10,202154671.23620576,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,68,N=12,"N=12,J=11.5,F=10.5","{""F"": 10.5, ""J"": 11.5, ""N"": 12}",424.16091926698823,22.0,0.029449262,2.7142082800065297e-10,108500376.39679278,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,69,N=12,"N=12,J=11.5,F=11.5","{""F"": 11.5, ""J"": 11.5, ""N"": 12}",424.1616386554267,24.0,0.029529497000000002,2.726964909880647e-10,108287044.2997099,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,70,N=12,"N=12,J=11.5,F=12.5","{""F"": 12.5, ""J"": 11.5, ""N"": 12}",424.1626457992406,26.0,0.029506707,2.72513051532054e-10,108276307.62679017,3,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,71,N=12,"N=12,J=12.5,F=13.5","{""F"": 13.5, ""J"": 12.5, ""N"": 12}",424.29141632973204,28.0,0.0295,2.7305340594843105e-10,108037473.09993774,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,72,N=12,"N=12,J=12.5,F=12.5","{""F"": 12.5, ""J"": 12.5, ""N"": 12}",424.2922795958583,26.0,0.029489,2.72987778011663e-10,108023151.12708133,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,25.0,73,N=12,"N=12,J=12.5,F=11.5","{""F"": 11.5, ""J"": 12.5, ""N"": 12}",424.2929989842968,24.0,0.029504327,2.720122090434303e-10,108466921.77441657,3,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,3,N=1,"N=1,J=0.5,F=0.5","{""F"": 0.5, ""J"": 0.5, ""N"": 1}",5.430087811485699,2.0,1.1789999999999999e-05,9.2334113627369e-11,127688.45161151027,2,70,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,4,N=1,"N=1,J=0.5,F=1.5","{""F"": 1.5, ""J"": 0.5, ""N"": 1}",5.4323898544889,4.0,1.182e-05,8.877697517486838e-11,133142.6304705422,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,5,N=1,"N=1,J=1.5,F=2.5","{""F"": 2.5, ""J"": 1.5, ""N"": 1}",5.4467776232589,6.0,1.19e-05,7.606094137873727e-11,156453.49353152534,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,6,N=1,"N=1,J=1.5,F=1.5","{""F"": 1.5, ""J"": 1.5, ""N"": 1}",5.4474970116974,4.0,1.193e-05,8.727082475425625e-11,136700.89670394876,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,7,N=1,"N=1,J=1.5,F=0.5","{""F"": 0.5, ""J"": 1.5, ""N"": 1}",5.4480725224482,2.0,1.19e-05,8.764878717873263e-11,135769.13478259117,2,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,8,N=2,"N=2,J=1.5,F=0.5","{""F"": 0.5, ""J"": 1.5, ""N"": 2}",16.3082481454196,2.0,0.00011383,9.305199152866583e-11,1223294.6133660474,4,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,9,N=2,"N=2,J=1.5,F=1.5","{""F"": 1.5, ""J"": 1.5, ""N"": 2}",16.3089675338581,4.0,0.00011392,9.207760226021654e-11,1237217.2732957967,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,10,N=2,"N=2,J=1.5,F=2.5","{""F"": 2.5, ""J"": 1.5, ""N"": 2}",16.3102624330474,6.0,0.00011396,7.930009296558223e-11,1437072.7162887545,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,11,N=2,"N=2,J=2.5,F=3.5","{""F"": 3.5, ""J"": 2.5, ""N"": 2}",16.335009395331802,8.0,0.000114,7.122112442340404e-11,1600648.6968989547,1,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,12,N=2,"N=2,J=2.5,F=2.5","{""F"": 2.5, ""J"": 2.5, ""N"": 2}",16.335872661457998,6.0,0.00011430144999999999,8.086522000584996e-11,1413480.974784106,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,13,N=2,"N=2,J=2.5,F=1.5","{""F"": 1.5, ""J"": 2.5, ""N"": 2}",16.3364481722088,4.0,0.00011433,7.73516822367211e-11,1478054.4739817465,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,14,N=3,"N=3,J=2.5,F=1.5","{""F"": 1.5, ""J"": 2.5, ""N"": 3}",32.6272871174167,4.0,0.00041252,8.023698712977621e-11,5141269.815288371,5,71,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,15,N=3,"N=3,J=2.5,F=2.5","{""F"": 2.5, ""J"": 2.5, ""N"": 3}",32.6281503835429,6.0,0.00041213999999999997,8.38984932517932e-11,4912364.740128287,5,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
CN,cn-hfs.dat,p-H2,30.0,16,N=3,"N=3,J=2.5,F=3.5","{""F"": 3.5, ""J"": 2.5, ""N"": 3}",32.6291575273568,8.0,0.00041173,7.394782309188352e-11,5567844.769255842,3,72,HFS-resolved spectroscopy + HFS-resolved collisions,True,True,False,
